id_str,created_at,full_text,lang,retweet_count,favorite_count,entities,in_reply_to_screen_name,in_reply_to_user_id_str,in_reply_to_user_id_str,source,user.id_str,user.name,user.screen_name,user.description,user.location,user.followers_count,user.friends_count
1366205254191091712,2021-03-01 01:54:50,"RT @pnagovph: LOOK: The PNP is getting ready for the first day of the national vaccination rollout at Camp Crame on Monday (Mar. 1, 2021).…",en,6,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pnagovph', 'name': 'Phil News Agency', 'id': 823349574739734528, 'id_str': '823349574739734528', 'indices': [3, 12]}], 'urls': []}",,,,Twitter for iPad,1072673137811120128,xxxxx,xxxxx,xxxxx,,14,47
1366205249405415425,2021-03-01 01:54:48,RT @inquirerdotnet: BREAKING: The Philippines has given its first Covid-19 vaccine to Philippine General Hospital (PGH) Director Dr. Gerard…,en,20,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': 15448383, 'id_str': '15448383', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,4527826153,xxxxx,xxxxx,xxxxx,Republic of the Philippines,250,149
1366205229797044225,2021-03-01 01:54:44,"President Rodrigo Duterte has dared Vice President Leni Robredo to get vaccinated first with Sinovac if she wants to improve vaccine confidence.

STORY: https://t.co/X6oVXG1an0",en,5,15,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/X6oVXG1an0', 'expanded_url': 'http://untvweb.com/news/duterte-dares-robredo-to-get-covid-19-shot-first-siya-ang-apurado-siya-ang-mauna/', 'display_url': 'untvweb.com/news/duterte-d…', 'indices': [153, 176]}]}",,,,Twitter Web App,32726264,xxxxx,xxxxx,xxxxx,"Quezon City, Philippines",87015,916
1366205211027464192,2021-03-01 01:54:39,"RT @bnzmagsambol: Over a year since its first reported coronavirus case, the Philippines has finally started rolling out COVID-19 vaccines.…",en,20,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bnzmagsambol', 'name': 'Bonz Magsambol', 'id': 246736402, 'id_str': '246736402', 'indices': [3, 16]}], 'urls': []}",,,,Twitter Web App,765897456,xxxxx,xxxxx,xxxxx,Republic of the Philippines,559,557
1366205202022293510,2021-03-01 01:54:37,"RT @rapplerdotcom: Governor Jonvic Remulla announces free vaccination for Caviteños, adding that the provincial government is in talks with…",en,165,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter for Android,819492115461783556,xxxxx,xxxxx,xxxxx,,201,376
1366205172142141440,2021-03-01 01:54:30,"RT @cnnphilippines: LOOK: PGH Director Dr. Gap Legaspi is first Filipino to get the official vaccine shot from Sinovac, as the Philippines…",en,19,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,3241616397,xxxxx,xxxxx,xxxxx,"Quezon City  ",12704,3585
1366205147769049089,2021-03-01 01:54:24,"RT @rapplerdotcom: Governor Jonvic Remulla announces free vaccination for Caviteños, adding that the provincial government is in talks with…",en,165,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter for Android,1896628358,xxxxx,xxxxx,xxxxx,cavite,61,503
1366205127699222530,2021-03-01 01:54:19,RT @inquirerdotnet: BREAKING: The Philippines has given its first Covid-19 vaccine to Philippine General Hospital (PGH) Director Dr. Gerard…,en,20,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': 15448383, 'id_str': '15448383', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for iPhone,53893193,xxxxx,xxxxx,xxxxx,"Manila, PHL",32283,431
1366205095038255104,2021-03-01 01:54:12,"RT @rapplerdotcom: Governor Jonvic Remulla announces free vaccination for Caviteños, adding that the provincial government is in talks with…",en,165,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter Web App,902499665685340161,xxxxx,xxxxx,xxxxx,,231,437
1366205043171463169,2021-03-01 01:53:59,RT @PhilstarNews: @gaeacabico UP-PGH Director Gap Legaspi receives the first COVID-19 shot in the country. He was vaccinated with the vacci…,en,6,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhilstarNews', 'name': 'Philstar.com', 'id': 55118669, 'id_str': '55118669', 'indices': [3, 16]}, {'screen_name': 'gaeacabico', 'name': 'Gaea Cabico', 'id': 3458257873, 'id_str': '3458257873', 'indices': [18, 29]}], 'urls': []}",,,,Twitter for iPhone,76604234,xxxxx,xxxxx,xxxxx,Philippines,429,731
1366205033470025729,2021-03-01 01:53:57,BREAKING: The Philippines has given its first Covid-19 vaccine to Philippine General Hospital (PGH) Director Dr. Gerardo “Gap” Legaspi. | @KAguilarINQ https://t.co/sPx5LJc0FF,en,20,65,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KAguilarINQ', 'name': 'Krissy Aguilar', 'id': 1045474976952868864, 'id_str': '1045474976952868864', 'indices': [138, 150]}], 'urls': [{'url': 'https://t.co/sPx5LJc0FF', 'expanded_url': 'https://newsinfo.inquirer.net/1401205/pgh-director-is-phs-first-covid-19-vaccine-recipient', 'display_url': 'newsinfo.inquirer.net/1401205/pgh-di…', 'indices': [151, 174]}]}",,,,TweetDeck,15448383,xxxxx,xxxxx,xxxxx,Makati City,3227154,1828
1366204998825037828,2021-03-01 01:53:49,"RT @rapplerdotcom: Governor Jonvic Remulla announces free vaccination for Caviteños, adding that the provincial government is in talks with…",en,165,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter for iPad,1953967956,xxxxx,xxxxx,xxxxx,,685,2290
1366204955577606155,2021-03-01 01:53:38,RT @kristinesabillo: PGH head Dr. Gerardo Legaspi to get the first COVID-19 vaccine (under emergency use authorization) jab in the Philippi…,en,19,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kristinesabillo', 'name': 'Kristine Sabillo 🇵🇭', 'id': 2710893258, 'id_str': '2710893258', 'indices': [3, 19]}], 'urls': []}",,,,Twitter Web App,63277167,xxxxx,xxxxx,xxxxx,caloocan,473,591
1366204946467545091,2021-03-01 01:53:36,"RT @cnnphilippines: LOOK: PGH Director Dr. Gap Legaspi is first Filipino to get the official vaccine shot from Sinovac, as the Philippines…",en,19,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for iPhone,204148597,xxxxx,xxxxx,xxxxx,,926,431
1366204910937645058,2021-03-01 01:53:28,RT @inquirerdotnet: PGH Director Dr. Gerardo “Gap” Legaspi first to receive Sinovac's Covid-19 vaccine in PH. | @KAguilarINQ https://t.co/7…,en,12,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': 15448383, 'id_str': '15448383', 'indices': [3, 18]}, {'screen_name': 'KAguilarINQ', 'name': 'Krissy Aguilar', 'id': 1045474976952868864, 'id_str': '1045474976952868864', 'indices': [112, 124]}], 'urls': []}",,,,Twitter for iPhone,1210106742501036032,xxxxx,xxxxx,xxxxx,,129,1985
1366204905812234245,2021-03-01 01:53:27,"RT @cnnphilippines: LOOK: PGH Director Dr. Gap Legaspi is first Filipino to get the official vaccine shot from Sinovac, as the Philippines…",en,19,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,35702772,xxxxx,xxxxx,xxxxx,"manila,philippines ",72,176
1366204901458513922,2021-03-01 01:53:26,RT @AlbertDomingo: 3) The NITAG for COVID-19 submits recommendations to DOH and the 'Vaccine Czar' of the National Task Force (NTF) on the…,en,1,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlbertDomingo', 'name': 'Albert Domingo', 'id': 28714233, 'id_str': '28714233', 'indices': [3, 17]}], 'urls': []}",,,,Twitter Web App,154882253,xxxxx,xxxxx,xxxxx,"Manila, Philippines",11812,5157
1366204887394963458,2021-03-01 01:53:22,"RT @rapplerdotcom: Governor Jonvic Remulla announces free vaccination for Caviteños, adding that the provincial government is in talks with…",en,165,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter for iPhone,717716672,xxxxx,xxxxx,xxxxx,"Cavite, Philippines",474220,169
1366204849449148419,2021-03-01 01:53:13,RT @AlbertDomingo: My understanding therefore is that what the FDA says through the EUA it issues holds all the legal weight on whether or…,en,3,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlbertDomingo', 'name': 'Albert Domingo', 'id': 28714233, 'id_str': '28714233', 'indices': [3, 17]}], 'urls': []}",,,,Twitter Web App,154882253,xxxxx,xxxxx,xxxxx,"Manila, Philippines",11812,5157
1366204760018223106,2021-03-01 01:52:52,"RT @cnnphilippines: FDA Director Eric Domingo also receives his first shot of COVID-19 vaccine made by Chinese firm Sinovac.

Domingo, when…",en,4,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for iPhone,63620418,xxxxx,xxxxx,xxxxx,Manila,410,367
1366204747057831936,2021-03-01 01:52:49,"LOOK: PGH Director Dr. Gap Legaspi is first Filipino to get the official vaccine shot from Sinovac, as the Philippines rolls out its multi-billion immunization program | @Lois_Calderon 

Read the story: https://t.co/irO7aN6aZF https://t.co/68lpjEG0zL",en,19,62,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lois_Calderon', 'name': 'Lois Calderon', 'id': 420923775, 'id_str': '420923775', 'indices': [170, 184]}], 'urls': [{'url': 'https://t.co/irO7aN6aZF', 'expanded_url': 'http://bit.ly/3sAAQcT', 'display_url': 'bit.ly/3sAAQcT', 'indices': [203, 226]}], 'media': [{'id': 1366204732889468932, 'id_str': '1366204732889468932', 'indices': [227, 250], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1366204732889468932/pu/img/HDVOIu9TlpErPk6b.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1366204732889468932/pu/img/HDVOIu9TlpErPk6b.jpg', 'url': 'https://t.co/68lpjEG0zL', 'display_url': 'pic.twitter.com/68lpjEG0zL', 'expanded_url': 'https://twitter.com/cnnphilippines/status/1366204747057831936/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}}]}",cnnphilippines,1366200608244424704,2811559122,TweetDeck,2811559122,xxxxx,xxxxx,xxxxx,Philippines,1193082,392
1366204721439010817,2021-03-01 01:52:43,"@kristinesabillo PGH director Gerardo Legaspi is also the first Filipino vaccinated with the official and authorized dose of Sinovac's coronavirus vaccine, CoronaVac, in the Philippines. #COVID19VaccinePH #COVID19 https://t.co/j9DsmBlLmU",en,4,16,"{'hashtags': [{'text': 'COVID19VaccinePH', 'indices': [187, 204]}, {'text': 'COVID19', 'indices': [205, 213]}], 'symbols': [], 'user_mentions': [{'screen_name': 'kristinesabillo', 'name': 'Kristine Sabillo 🇵🇭', 'id': 2710893258, 'id_str': '2710893258', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/j9DsmBlLmU', 'expanded_url': 'https://bit.ly/3uzKr5A', 'display_url': 'bit.ly/3uzKr5A', 'indices': [214, 237]}]}",ABSCBNNews,1366203111472123908,15872418,TweetDeck,15872418,xxxxx,xxxxx,xxxxx,"Manila, Philippines",7321535,1068
1366204684940181504,2021-03-01 01:52:34,"RT @rapplerdotcom: BREAKING. The Philippine government on Monday, March 1, started distributing the first shots of a coronavirus vaccine.…",en,7,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}], 'urls': []}",,,,Twitter for Android,379624561,xxxxx,xxxxx,xxxxx,,963,583
1366204684424212480,2021-03-01 01:52:34,RT @AlbertDomingo: The FDA has convened an Expert Panel to conduct a review of available data on the safety and effectiveness of a COVID-19…,en,1,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlbertDomingo', 'name': 'Albert Domingo', 'id': 28714233, 'id_str': '28714233', 'indices': [3, 17]}], 'urls': []}",,,,Twitter Web App,154882253,xxxxx,xxxxx,xxxxx,"Manila, Philippines",11812,5157
1366204618158469121,2021-03-01 01:52:18,"RT @cnnphilippines: BREAKING: The much-awaited COVID-19 vaccination drive in the Philippines kicks off today, with the director of a state…",en,13,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,783997423626498048,xxxxx,xxxxx,xxxxx,Home,486,416
1366204559685603328,2021-03-01 01:52:04,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,TweetDeck,128769826,xxxxx,xxxxx,xxxxx,"UH Studio, Q.C., Philippines",234313,594
1366204545458573313,2021-03-01 01:52:01,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,TweetDeck,538843820,xxxxx,xxxxx,xxxxx,Philippines,114746,1702
1366204529138487297,2021-03-01 01:51:57,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,TweetDeck,39452003,xxxxx,xxxxx,xxxxx,Philippines,137279,164
1366204516534640642,2021-03-01 01:51:54,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,TweetDeck,554574789,xxxxx,xxxxx,xxxxx,"Manila, Philippines",117578,262
1366204507885948930,2021-03-01 01:51:52,RT @cnnphilippines: BREAKING: Philippine General Hospital Director Dr. Gap Legaspi is the first in the Philippines to receive Sinovac's COV…,en,24,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,115936285,xxxxx,xxxxx,xxxxx,"Joohoney, Jin Republic",109,271
1366204503410700291,2021-03-01 01:51:51,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,TweetDeck,963647228,xxxxx,xxxxx,xxxxx,Philippines,400913,218
1366204484389511168,2021-03-01 01:51:46,RT @rapplerdotcom: @sofiatomacruz @piaranada LOOK: PGH Director Gerardo Legaspi is the first in the Philippines to roll up his sleeve to re…,en,3,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': 330826792, 'id_str': '330826792', 'indices': [3, 17]}, {'screen_name': 'sofiatomacruz', 'name': 'Sofia Tomacruz', 'id': 3343352686, 'id_str': '3343352686', 'indices': [19, 33]}, {'screen_name': 'piaranada', 'name': 'Pia Ranada', 'id': 216620491, 'id_str': '216620491', 'indices': [34, 44]}], 'urls': []}",,,,Twitter for Android,2848576038,xxxxx,xxxxx,xxxxx,bbh • exo-l,994,1006
1366204469453590532,2021-03-01 01:51:43,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,TweetDeck,15363099,xxxxx,xxxxx,xxxxx,Philippines,15533,131
1366204449404776449,2021-03-01 01:51:38,"“A survey released on Feb 23 revealed that only 1.3% of Taiwanese would accept a Chinese-made COVID-19 vaccine, while 72.7 percent of young adults would prefer a vaccine developed in Taiwan.” https://t.co/MYRtNYPtJS",en,0,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MYRtNYPtJS', 'expanded_url': 'https://www.taiwannews.com.tw/en/news/4136005', 'display_url': 'taiwannews.com.tw/en/news/4136005', 'indices': [192, 215]}]}",,,,Twitter for iPhone,836972348058263552,xxxxx,xxxxx,xxxxx,Philippines,21,28
1366204445344718849,2021-03-01 01:51:37,RT @ABSCBNNews: PGH director to be first to receive Sinovac #COVID19 vaccine #COVID19VaccinePH https://t.co/SnQVSZAibu,en,33,0,"{'hashtags': [{'text': 'COVID19', 'indices': [60, 68]}, {'text': 'COVID19VaccinePH', 'indices': [77, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ABSCBNNews', 'name': 'ABS-CBN News', 'id': 15872418, 'id_str': '15872418', 'indices': [3, 14]}], 'urls': [{'url': 'https://t.co/SnQVSZAibu', 'expanded_url': 'https://bit.ly/3bPXmaT', 'display_url': 'bit.ly/3bPXmaT', 'indices': [95, 118]}]}",,,,Twitter for Android,4309540636,xxxxx,xxxxx,xxxxx,Pearl of the Orient,341,778
1366204408602755073,2021-03-01 01:51:28,"Governor Jonvic Remulla announces free vaccination for Caviteños, adding that the provincial government is in talks with AstraZeneca, Moderna, and Pfizer.

The Philippines starts its vaccine campaign against COVID-19 today: https://t.co/XelO21KXVH https://t.co/EdsvEIlbwS",en,165,751,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XelO21KXVH', 'expanded_url': 'https://www.rappler.com/nation/philippines-start-vaccine-campaign-amid-uncertainty', 'display_url': 'rappler.com/nation/philipp…', 'indices': [224, 247]}], 'media': [{'id': 1366204407000498177, 'id_str': '1366204407000498177', 'indices': [248, 271], 'media_url': 'http://pbs.twimg.com/media/EvW7q3HWgAEB6Om.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW7q3HWgAEB6Om.jpg', 'url': 'https://t.co/EdsvEIlbwS', 'display_url': 'pic.twitter.com/EdsvEIlbwS', 'expanded_url': 'https://twitter.com/rapplerdotcom/status/1366204408602755073/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",,,,Echobox,330826792,xxxxx,xxxxx,xxxxx,Philippines,3432709,403
1366204327900061696,2021-03-01 01:51:09,RT @cnnphilippines: BREAKING: Philippine General Hospital Director Dr. Gap Legaspi is the first in the Philippines to receive Sinovac's COV…,en,24,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,945527839012483073,xxxxx,xxxxx,xxxxx,Philippines,237,195
1366204320308322307,2021-03-01 01:51:07,RT @gmanews: University of the Philippines-Philippine General Hospital (UP-PGH) director Dr. Gerardo Legaspi on Monday became the Philippin…,en,36,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gmanews', 'name': 'GMA News', 'id': 39453212, 'id_str': '39453212', 'indices': [3, 11]}], 'urls': []}",,,,Twitter for Android,854070637,xxxxx,xxxxx,xxxxx,"Mandaue City, Central Visayas",156,1269
1366204320027316224,2021-03-01 01:51:07,"FDA Director Eric Domingo also receives his first shot of COVID-19 vaccine made by Chinese firm Sinovac.

Domingo, when he approved the EUA of Sinovac, cautioned healthcare workers against using the vaccine. https://t.co/tqu7YSTiy8",en,4,14,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1366204299131322369, 'id_str': '1366204299131322369', 'indices': [208, 231], 'media_url': 'http://pbs.twimg.com/media/EvW7klRVgAEVwsR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EvW7klRVgAEVwsR.jpg', 'url': 'https://t.co/tqu7YSTiy8', 'display_url': 'pic.twitter.com/tqu7YSTiy8', 'expanded_url': 'https://twitter.com/cnnphilippines/status/1366204320027316224/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1366, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}",cnnphilippines,1366203963544981506,2811559122,TweetDeck,2811559122,xxxxx,xxxxx,xxxxx,Philippines,1193082,392
1366204290977566722,2021-03-01 01:51:00,"FULL STORY: Health workers and government officials who choose receive Sinovac’s vaccine are among the first to be legally vaccinated in the Philippines

https://t.co/sk7U4WTm7U",en,1,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sk7U4WTm7U', 'expanded_url': 'https://www.rappler.com/nation/philippines-begins-legally-rolling-out-covid-19-vaccine-march-1-2021', 'display_url': 'rappler.com/nation/philipp…', 'indices': [154, 177]}]}",sofiatomacruz,1366204002505945088,3343352686,TweetDeck,3343352686,xxxxx,xxxxx,xxxxx,Philippines,2149,1741
1366204280135241731,2021-03-01 01:50:57,RT @inquirerdotnet: PGH Director Dr. Gerardo “Gap” Legaspi first to receive Sinovac's Covid-19 vaccine in PH. | @KAguilarINQ https://t.co/7…,en,12,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': 15448383, 'id_str': '15448383', 'indices': [3, 18]}, {'screen_name': 'KAguilarINQ', 'name': 'Krissy Aguilar', 'id': 1045474976952868864, 'id_str': '1045474976952868864', 'indices': [112, 124]}], 'urls': []}",,,,Twitter Web App,123216343,xxxxx,xxxxx,xxxxx,"Morong, Rizal",485,496
1366204250615783425,2021-03-01 01:50:50,"RT @cnnphilippines: BREAKING: The much-awaited COVID-19 vaccination drive in the Philippines kicks off today, with the director of a state…",en,13,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,38151180,xxxxx,xxxxx,xxxxx,Fleeting happiness,1273,504
1366204242298429444,2021-03-01 01:50:48,"RT @bnzmagsambol: Over a year since its first reported coronavirus case, the Philippines has finally started rolling out COVID-19 vaccines.…",en,20,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bnzmagsambol', 'name': 'Bonz Magsambol', 'id': 246736402, 'id_str': '246736402', 'indices': [3, 16]}], 'urls': []}",,,,Twitter for Android,38151180,xxxxx,xxxxx,xxxxx,Fleeting happiness,1273,504
1366204221511507970,2021-03-01 01:50:43,RT @cnnphilippines: BREAKING: Philippine General Hospital Director Dr. Gap Legaspi is the first in the Philippines to receive Sinovac's COV…,en,24,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for Android,1035823114263781377,xxxxx,xxxxx,xxxxx,Marikina City,66,118
1366204115022450689,2021-03-01 01:50:18,"My understanding therefore is that what the FDA says through the EUA it issues holds all the legal weight on whether or not any COVID-19 vaccine is safe and effective for particular population groups. 

And I will follow the law. /end",en,3,13,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",AlbertDomingo,1366204111998320642,28714233,Twitter for Android,28714233,xxxxx,xxxxx,xxxxx,Republic of the Philippines,1780,1221
1366204108999385092,2021-03-01 01:50:17,"3) The NITAG for COVID-19 submits recommendations to DOH and the 'Vaccine Czar' of the National Task Force (NTF) on the immunization program, or how to deploy or use each and every COVID-19 vaccine available; and",en,1,4,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",AlbertDomingo,1366204105987940353,28714233,Twitter for Android,28714233,xxxxx,xxxxx,xxxxx,Republic of the Philippines,1780,1221
1366204105694175232,2021-03-01 01:50:16,Philippines begins legally rolling out first COVID-19 vaccines https://t.co/iJoZhovAbL,en,0,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iJoZhovAbL', 'expanded_url': 'https://www.rappler.com/nation/philippines-begins-legally-rolling-out-covid-19-vaccine-march-1-2021?fbclid=IwAR1yCICBwCOFVCU0-ShpW07eoVg6Hi0uk-BFlEb8T84lxGfrLMJc1IPO2JU', 'display_url': 'rappler.com/nation/philipp…', 'indices': [63, 86]}]}",,,,Twitter Web App,51329146,xxxxx,xxxxx,xxxxx,"Manila, Philippines",9969,1177
1366204062492815365,2021-03-01 01:50:05,RT @PhilippineStar: The delivery of AstraZeneca shots will be delayed by a week. President Duterte said the medical frontliners can opt to…,en,5,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhilippineStar', 'name': 'The Philippine Star', 'id': 472122299, 'id_str': '472122299', 'indices': [3, 18]}], 'urls': []}",,,,Twitter Web App,87556024,xxxxx,xxxxx,xxxxx,Earth,482,628
1366204045501685763,2021-03-01 01:50:01,"RT @cnnphilippines: BREAKING: The much-awaited COVID-19 vaccination drive in the Philippines kicks off today, with the director of a state…",en,13,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}], 'urls': []}",,,,Twitter for iPhone,1001512693537243137,xxxxx,xxxxx,xxxxx,508 • A402,527,439
